Attribute;Period;Process;Region;Scenario;Vintage;PV
VAR_Cap;2052;ELCCC17;REG1;newtechs_nonuc;-;26.3141102590876
VAR_Cap;2053;ELCCC17;REG1;newtechs_nonuc;-;25.961630646337
VAR_Cap;2054;ELCCC17;REG1;newtechs_nonuc;-;26.0029108752058
VAR_Cap;2055;ELCCC17;REG1;newtechs_nonuc;-;26.0734708181464
VAR_Cap;2056;ELCCC17;REG1;newtechs_nonuc;-;26.0333540260079
VAR_Cap;2057;ELCCC17;REG1;newtechs_nonuc;-;26.1811292454217
VAR_Cap;2058;ELCCC17;REG1;newtechs_nonuc;-;26.3187417885544
VAR_Cap;2059;ELCCC17;REG1;newtechs_nonuc;-;26.4370857997388
VAR_Cap;2060;ELCCC17;REG1;newtechs_nonuc;-;26.5707706820909
VAR_Cap;2061;ELCCC17;REG1;newtechs_nonuc;-;26.5974804045024
VAR_Cap;2062;ELCCC17;REG1;newtechs_nonuc;-;27.6465886482163
VAR_Cap;2063;ELCCC17;REG1;newtechs_nonuc;-;27.6861780485436
VAR_Cap;2064;ELCCC17;REG1;newtechs_nonuc;-;27.7134809122077
VAR_Cap;2065;ELCCC17;REG1;newtechs_nonuc;-;27.7134809122077
VAR_Cap;2066;ELCCC17;REG1;newtechs_nonuc;-;27.7228113885143
VAR_Cap;2067;ELCCC17;REG1;newtechs_nonuc;-;28.1187803945773
VAR_Cap;2068;ELCCC17;REG1;newtechs_nonuc;-;28.4206753323793
VAR_Cap;2069;ELCCC17;REG1;newtechs_nonuc;-;28.741638471222
VAR_Cap;2070;ELCCC17;REG1;newtechs_nonuc;-;28.8498666418593
VAR_Cap;2071;ELCCC17;REG1;newtechs_nonuc;-;29.1807730024663
VAR_Cap;2072;ELCCC17;REG1;newtechs_nonuc;-;29.3077819652019
VAR_Cap;2073;ELCCC17;REG1;newtechs_nonuc;-;29.3545769624193
VAR_Cap;2074;ELCCC17;REG1;newtechs_nonuc;-;29.9196283263569
VAR_Cap;2075;ELCCC17;REG1;newtechs_nonuc;-;30.6426737184122
VAR_Cap;2076;ELCCC17;REG1;newtechs_nonuc;-;31.2102306996802
VAR_Cap;2077;ELCCC17;REG1;newtechs_nonuc;-;32.1766880123243
VAR_Cap;2078;ELCCC17;REG1;newtechs_nonuc;-;32.8454794502025
VAR_Cap;2079;ELCCC17;REG1;newtechs_nonuc;-;33.7042163049025
VAR_Cap;2080;ELCCC17;REG1;newtechs_nonuc;-;34.5185339110432
VAR_Cap;2081;ELCCC17;REG1;newtechs_nonuc;-;34.5229512269158
VAR_Cap;2082;ELCCC17;REG1;newtechs_nonuc;-;34.5273685427883
VAR_Cap;2083;ELCCC17;REG1;newtechs_nonuc;-;34.408683588622
VAR_Cap;2084;ELCCC17;REG1;newtechs_nonuc;-;34.2899986344556
VAR_Cap;2085;ELCCC17;REG1;newtechs_nonuc;-;34.1713136802892
VAR_Cap;2086;ELCCC17;REG1;newtechs_nonuc;-;34.0526287261228
VAR_Cap;2087;ELCCC17;REG1;newtechs_nonuc;-;34.0826866103971
VAR_Cap;2088;ELCCC17;REG1;newtechs_nonuc;-;34.5538724380234
VAR_Cap;2089;ELCCC17;REG1;newtechs_nonuc;-;34.5582897538964
VAR_Cap;2090;ELCCC17;REG1;newtechs_nonuc;-;34.5627070697685
VAR_Cap;2091;ELCCC17;REG1;newtechs_nonuc;-;34.5671243856411
VAR_Cap;2092;ELCCC17;REG1;newtechs_nonuc;-;34.5715417015136
VAR_Cap;2093;ELCCC17;REG1;newtechs_nonuc;-;34.575959017386
VAR_Cap;2094;ELCCC17;REG1;newtechs_nonuc;-;34.5803763332586
VAR_Cap;2095;ELCCC17;REG1;newtechs_nonuc;-;34.5847936491312
VAR_Cap;2096;ELCCC17;REG1;newtechs_nonuc;-;34.5892109650036
VAR_Cap;2097;ELCCC17;REG1;newtechs_nonuc;-;34.5936282808762
VAR_Cap;2098;ELCCC17;REG1;newtechs_nonuc;-;34.5980455967487
VAR_Cap;2099;ELCCC17;REG1;newtechs_nonuc;-;34.6024629126213
VAR_Cap;2100;ELCCC17;REG1;newtechs_nonuc;-;34.6068802284938
VAR_Cap;2017;ELCPVN17;REG1;newtechs_nonuc;-;4.08759595654766
VAR_Cap;2018;ELCPVN17;REG1;newtechs_nonuc;-;9.38930100583339
VAR_Cap;2019;ELCPVN17;REG1;newtechs_nonuc;-;15.4783547415001
VAR_Cap;2020;ELCPVN17;REG1;newtechs_nonuc;-;22.6696966381001
VAR_Cap;2021;ELCPVN17;REG1;newtechs_nonuc;-;32.7375752933401
VAR_Cap;2022;ELCPVN17;REG1;newtechs_nonuc;-;46.8326054106762
VAR_Cap;2023;ELCPVN17;REG1;newtechs_nonuc;-;50.8363696511962
VAR_Cap;2024;ELCPVN17;REG1;newtechs_nonuc;-;53.2450628342865
VAR_Cap;2025;ELCPVN17;REG1;newtechs_nonuc;-;58.4819030635684
VAR_Cap;2026;ELCPVN17;REG1;newtechs_nonuc;-;60.5272228912335
VAR_Cap;2027;ELCPVN17;REG1;newtechs_nonuc;-;64.2859776003314
VAR_Cap;2028;ELCPVN17;REG1;newtechs_nonuc;-;67.4635557823344
VAR_Cap;2029;ELCPVN17;REG1;newtechs_nonuc;-;67.838727056959
VAR_Cap;2030;ELCPVN17;REG1;newtechs_nonuc;-;68.5303874002188
VAR_Cap;2031;ELCPVN17;REG1;newtechs_nonuc;-;69.6844679542663
VAR_Cap;2032;ELCPVN17;REG1;newtechs_nonuc;-;71.9000302718575
VAR_Cap;2033;ELCPVN17;REG1;newtechs_nonuc;-;74.8110413919024
VAR_Cap;2034;ELCPVN17;REG1;newtechs_nonuc;-;76.3947809147944
VAR_Cap;2035;ELCPVN17;REG1;newtechs_nonuc;-;77.1219413417189
VAR_Cap;2036;ELCPVN17;REG1;newtechs_nonuc;-;80.6996659624818
VAR_Cap;2037;ELCPVN17;REG1;newtechs_nonuc;-;94.5514598517267
VAR_Cap;2038;ELCPVN17;REG1;newtechs_nonuc;-;104.678949969132
VAR_Cap;2039;ELCPVN17;REG1;newtechs_nonuc;-;114.207712340767
VAR_Cap;2040;ELCPVN17;REG1;newtechs_nonuc;-;121.147556653993
VAR_Cap;2041;ELCPVN17;REG1;newtechs_nonuc;-;128.757232747801
VAR_Cap;2042;ELCPVN17;REG1;newtechs_nonuc;-;160.111344985941
VAR_Cap;2043;ELCPVN17;REG1;newtechs_nonuc;-;182.562401820817
VAR_Cap;2044;ELCPVN17;REG1;newtechs_nonuc;-;237.192844311377
VAR_Cap;2045;ELCPVN17;REG1;newtechs_nonuc;-;294.817570173125
VAR_Cap;2046;ELCPVN17;REG1;newtechs_nonuc;-;329.728826321718
VAR_Cap;2047;ELCPVN17;REG1;newtechs_nonuc;-;327.820356850406
VAR_Cap;2048;ELCPVN17;REG1;newtechs_nonuc;-;323.816592609886
VAR_Cap;2049;ELCPVN17;REG1;newtechs_nonuc;-;321.407899426796
VAR_Cap;2050;ELCPVN17;REG1;newtechs_nonuc;-;316.171059197514
VAR_Cap;2051;ELCPVN17;REG1;newtechs_nonuc;-;314.125739369849
VAR_Cap;2052;ELCPVN17;REG1;newtechs_nonuc;-;310.366984660751
VAR_Cap;2053;ELCPVN17;REG1;newtechs_nonuc;-;307.189406478748
VAR_Cap;2054;ELCPVN17;REG1;newtechs_nonuc;-;306.814235204123
VAR_Cap;2055;ELCPVN17;REG1;newtechs_nonuc;-;306.122574860863
VAR_Cap;2056;ELCPVN17;REG1;newtechs_nonuc;-;304.968494306816
VAR_Cap;2057;ELCPVN17;REG1;newtechs_nonuc;-;302.752931989225
VAR_Cap;2058;ELCPVN17;REG1;newtechs_nonuc;-;299.84192086918
VAR_Cap;2059;ELCPVN17;REG1;newtechs_nonuc;-;298.258181346288
VAR_Cap;2060;ELCPVN17;REG1;newtechs_nonuc;-;297.531020919363
VAR_Cap;2061;ELCPVN17;REG1;newtechs_nonuc;-;293.9532962986
VAR_Cap;2062;ELCPVN17;REG1;newtechs_nonuc;-;280.101502409355
VAR_Cap;2063;ELCPVN17;REG1;newtechs_nonuc;-;269.97401229195
VAR_Cap;2064;ELCPVN17;REG1;newtechs_nonuc;-;260.445249920315
VAR_Cap;2065;ELCPVN17;REG1;newtechs_nonuc;-;253.505405607089
VAR_Cap;2066;ELCPVN17;REG1;newtechs_nonuc;-;245.895729513281
VAR_Cap;2067;ELCPVN17;REG1;newtechs_nonuc;-;210.454021318594
VAR_Cap;2068;ELCPVN17;REG1;newtechs_nonuc;-;182.701259434432
VAR_Cap;2069;ELCPVN17;REG1;newtechs_nonuc;-;121.981763208205
VAR_Cap;2070;ELCPVN17;REG1;newtechs_nonuc;-;57.1656954498571
VAR_Cap;2071;ELCPVN17;REG1;newtechs_nonuc;-;12.1865606460236
VAR_Cap;2013;ELCTECOA;REG1;newtechs_nonuc;0;59.0909090909091
VAR_Cap;2014;ELCTECOA;REG1;newtechs_nonuc;0;59.0909090909091
VAR_Cap;2015;ELCTECOA;REG1;newtechs_nonuc;0;65.4545454545455
VAR_Cap;2016;ELCTECOA;REG1;newtechs_nonuc;0;64.5454545454545
VAR_Cap;2017;ELCTECOA;REG1;newtechs_nonuc;0;62.9545454545454
VAR_Cap;2018;ELCTECOA;REG1;newtechs_nonuc;0;61.3636363636364
VAR_Cap;2019;ELCTECOA;REG1;newtechs_nonuc;0;59.7727272727273
VAR_Cap;2020;ELCTECOA;REG1;newtechs_nonuc;0;58.1818181818182
VAR_Cap;2021;ELCTECOA;REG1;newtechs_nonuc;0;52.3636363636364
VAR_Cap;2022;ELCTECOA;REG1;newtechs_nonuc;0;46.5454545454546
VAR_Cap;2023;ELCTECOA;REG1;newtechs_nonuc;0;40.7272727272727
VAR_Cap;2024;ELCTECOA;REG1;newtechs_nonuc;0;34.9090909090909
VAR_Cap;2025;ELCTECOA;REG1;newtechs_nonuc;0;29.0909090909091
VAR_Cap;2026;ELCTECOA;REG1;newtechs_nonuc;0;23.2727272727273
VAR_Cap;2027;ELCTECOA;REG1;newtechs_nonuc;0;17.4545454545455
VAR_Cap;2028;ELCTECOA;REG1;newtechs_nonuc;0;11.6363636363636
VAR_Cap;2029;ELCTECOA;REG1;newtechs_nonuc;0;5.81818181818182
VAR_Cap;2013;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2014;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2015;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2016;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2017;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2018;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2019;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2020;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2021;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2022;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2023;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2024;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2025;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2026;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2027;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2028;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2029;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2030;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2031;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2032;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2033;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2034;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2035;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2036;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2037;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2038;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2039;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2040;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2041;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2042;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2043;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2044;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2045;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2046;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2047;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2048;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2049;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2050;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2051;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2052;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2053;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2054;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2055;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2056;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2057;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2058;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2059;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2060;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2061;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2062;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2063;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2064;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2065;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2066;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2067;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2068;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2069;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2070;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2071;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2072;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2073;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2074;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2075;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2076;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2077;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2078;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2079;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2080;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2081;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2082;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2083;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2084;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2085;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2086;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2087;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2088;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2089;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2090;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2091;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2092;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2093;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2094;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2095;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2096;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
VAR_Cap;2097;ELCTEGEO;REG1;newtechs_nonuc;0;0.622222222222222
